text,intent
"yeah , that's fine . next friday at 12 at garden hotel . i'll look forward to it .",confirmation
are you ready for your first driving lesson ?,question
yes . which one is the brake again ?,question
the pedal on your left is the brake and the one on your right is the gas .,inform
i ’ m glad this car is an automatic . i don't like having to change gears .,inform
automatics are very simple to drive . the first thing you should do is put your seat belt on .,inform
you should also put yours on . you never know what will happen with me in the driver ’ s seat !,inform
very funny . next you should check your side mirrors and your rear view mirror . can you see out of them ?,question
"i can ’ t see anything out of the side mirror on your side of the car . could you move it forward a bit , please ?",directive
how ’ s that ?,question
that ’ s better . now what ?,question
check your petrol situation .,inform
the tank is almost empty . i guess i ’ ll drive to the petrol station to fill it up .,inform
"that ’ s a good idea . put your keys in the ignition , start it up , put the car in reserve , wait for the road to be clear , and then back out of the driveway .",directive
i got it . don ’ t worry . i ’ ll get you there in one piece .,commissive
"remember , no honking this time . the horn is only for emergencies !",inform
why does that cop car behind me have its red lights on ?,question
please file all the reports for me .,directive
ok . would you like to file them according to dates ?,question
yes . will you also make copies and file them using both methods ?,directive
"yes , i will .",commissive
good . can you please also list all the documents in those old files ?,directive
when do you expect it to be finished ?,question
before next friday .,directive
all right .,commissive
what are your strengths and weaknesses ?,question
"i have just left school , but i am well acquainted with office work .",inform
why are you qualified for this position ?,question
"since leaving school , i have attended typewriting and shorthand classes , and have now attained a speed of fifty and ninety works respectively .",inform
what can you contribute to the position of a market analyst ?,question
"i know how to gather and summarize information from the intent , which is an essential skill for market analysis .",inform
what job-related skills do you have ?,question
i am a good accountant and have a thorough knowledge of the english language .,inform
"stand back from the door , please . there're plenty of seats in the rear .",directive
"what's the fare , please ?",question
one yuan fifty cents . drop it in the box here .,inform
is this the right bus to zizhuyuan park ?,question
take a no . 2 . this is no . 12 .,inform
"but somebody told me this was the right bus to take . i want to go to tian'anmen square , you see .",inform
"then this is the right bus . move on , please . you're holding up the passengers . tian'anmen square is the last stop but one .",inform
would you please let me know when we get there ?,directive
are you familiar with american-styled accounting ?,question
i am afraid not . i haven't worked in an american company so far .,inform
what are the most fundamental concepts underlying the accounting process ?,question
"the first is accounting entity , and the second is going concern . the third is measuring unit . the fourth is accounting period , and the fifth is objectivity .",inform
